country,year,type,value
Montenegro,2009,both_suicide,20.9
Montenegro,2009,male_suicide,31.3
Montenegro,2009,female_suicide,10.8
Montenegro,2008,both_suicide,20.9
Montenegro,2008,male_suicide,31.2
Montenegro,2008,female_suicide,10.8
Montenegro,2007,both_suicide,21
Montenegro,2007,male_suicide,31.6
Montenegro,2007,female_suicide,10.7
Montenegro,2006,both_suicide,22.3
Montenegro,2006,male_suicide,33.9
Montenegro,2006,female_suicide,11.2
Montenegro,2005,both_suicide,21.7
Montenegro,2005,male_suicide,32.7
Montenegro,2005,female_suicide,11.1
Montenegro,2004,both_suicide,21.2
Montenegro,2004,male_suicide,31.4
Montenegro,2004,female_suicide,11.4
Montenegro,2003,both_suicide,20.9
Montenegro,2003,male_suicide,30.7
Montenegro,2003,female_suicide,11.4
Montenegro,2002,both_suicide,20.2
Montenegro,2002,male_suicide,29.6
Montenegro,2002,female_suicide,11.1
Montenegro,2001,both_suicide,19.9
Montenegro,2001,male_suicide,29.1
Montenegro,2001,female_suicide,10.9
Montenegro,2000,both_suicide,20.8
Montenegro,2000,male_suicide,30.7
Montenegro,2000,female_suicide,11.2
Morocco,2019,both_suicide,7.2
Morocco,2019,male_suicide,9.7
Morocco,2019,female_suicide,4.7
Morocco,2018,both_suicide,7.2
Morocco,2018,male_suicide,9.5
Morocco,2018,female_suicide,4.8
Morocco,2017,both_suicide,7.1
Morocco,2017,male_suicide,9.3
Morocco,2017,female_suicide,5
Morocco,2016,both_suicide,7.2
Morocco,2016,male_suicide,9.3
Morocco,2016,female_suicide,5.1
Morocco,2015,both_suicide,7.4
Morocco,2015,male_suicide,9.5
Morocco,2015,female_suicide,5.3
Morocco,2014,both_suicide,7.7
Morocco,2014,male_suicide,9.8
Morocco,2014,female_suicide,5.5
Morocco,2013,both_suicide,8
Morocco,2013,male_suicide,10.2
Morocco,2013,female_suicide,5.8
Morocco,2012,both_suicide,8.9
Morocco,2012,male_suicide,11.8
Morocco,2012,female_suicide,6
Morocco,2011,both_suicide,9.2
Morocco,2011,male_suicide,12.2
Morocco,2011,female_suicide,6.2
Morocco,2010,both_suicide,9.2
Morocco,2010,male_suicide,12
Morocco,2010,female_suicide,6.4
Morocco,2009,both_suicide,9.2
Morocco,2009,male_suicide,12
Morocco,2009,female_suicide,6.6
Morocco,2008,both_suicide,9.3
Morocco,2008,male_suicide,11.9
Morocco,2008,female_suicide,6.7
Morocco,2007,both_suicide,9.3
Morocco,2007,male_suicide,11.8
Morocco,2007,female_suicide,6.9
Morocco,2006,both_suicide,9.3
Morocco,2006,male_suicide,11.7
Morocco,2006,female_suicide,6.9
Morocco,2005,both_suicide,9.4
Morocco,2005,male_suicide,11.8
Morocco,2005,female_suicide,7.1
Morocco,2004,both_suicide,9.5
Morocco,2004,male_suicide,12
Morocco,2004,female_suicide,7.1
Morocco,2003,both_suicide,9.6
Morocco,2003,male_suicide,12
Morocco,2003,female_suicide,7.3
Morocco,2002,both_suicide,9.6
Morocco,2002,male_suicide,11.9
Morocco,2002,female_suicide,7.4
Morocco,2001,both_suicide,9.9
Morocco,2001,male_suicide,12.3
Morocco,2001,female_suicide,7.5
Morocco,2000,both_suicide,9.9
Morocco,2000,male_suicide,12.2
Morocco,2000,female_suicide,7.6
Mozambique,2019,both_suicide,13.6
Mozambique,2019,male_suicide,22
Mozambique,2019,female_suicide,5.7
Mozambique,2018,both_suicide,13.5
Mozambique,2018,male_suicide,21.9
Mozambique,2018,female_suicide,5.7
Mozambique,2017,both_suicide,13.4
Mozambique,2017,male_suicide,21.8
Mozambique,2017,female_suicide,5.5
Mozambique,2016,both_suicide,13.6
Mozambique,2016,male_suicide,22
Mozambique,2016,female_suicide,5.6
Mozambique,2015,both_suicide,13.9
Mozambique,2015,male_suicide,22.4
Mozambique,2015,female_suicide,5.9
Mozambique,2014,both_suicide,14.4
Mozambique,2014,male_suicide,23.2
Mozambique,2014,female_suicide,6.1
Mozambique,2013,both_suicide,15.3
Mozambique,2013,male_suicide,24.1
Mozambique,2013,female_suicide,7.1
Mozambique,2012,both_suicide,15.7
Mozambique,2012,male_suicide,24.4
Mozambique,2012,female_suicide,7.6
Mozambique,2011,both_suicide,15.3
Mozambique,2011,male_suicide,23.9
Mozambique,2011,female_suicide,7.2
Mozambique,2010,both_suicide,14.9
Mozambique,2010,male_suicide,23.5
Mozambique,2010,female_suicide,6.9
Mozambique,2009,both_suicide,14.5
Mozambique,2009,male_suicide,23
Mozambique,2009,female_suicide,6.6
Mozambique,2008,both_suicide,13.5
Mozambique,2008,male_suicide,21.6
Mozambique,2008,female_suicide,5.9
Mozambique,2007,both_suicide,12.6
Mozambique,2007,male_suicide,20.5
Mozambique,2007,female_suicide,5.3
Mozambique,2006,both_suicide,12.6
Mozambique,2006,male_suicide,20.4
Mozambique,2006,female_suicide,5.4
Mozambique,2005,both_suicide,12.6
Mozambique,2005,male_suicide,20.2
Mozambique,2005,female_suicide,5.5
Mozambique,2004,both_suicide,12.4
Mozambique,2004,male_suicide,19.9
Mozambique,2004,female_suicide,5.5
Mozambique,2003,both_suicide,12.3
Mozambique,2003,male_suicide,19.7
Mozambique,2003,female_suicide,5.5
Mozambique,2002,both_suicide,12.3
Mozambique,2002,male_suicide,19.7
Mozambique,2002,female_suicide,5.5
Mozambique,2001,both_suicide,12.4
Mozambique,2001,male_suicide,19.7
Mozambique,2001,female_suicide,5.7
Mozambique,2000,both_suicide,12.5
Mozambique,2000,male_suicide,19.9
Mozambique,2000,female_suicide,5.8
Myanmar,2019,both_suicide,2.9
Myanmar,2019,male_suicide,4.9
Myanmar,2019,female_suicide,1.1
Myanmar,2018,both_suicide,2.9
Myanmar,2018,male_suicide,4.8
Myanmar,2018,female_suicide,1.1
Myanmar,2017,both_suicide,3
Myanmar,2017,male_suicide,5
Myanmar,2017,female_suicide,1.1
Myanmar,2016,both_suicide,3.2
Myanmar,2016,male_suicide,5.3
Myanmar,2016,female_suicide,1.2
Myanmar,2015,both_suicide,3.2
Myanmar,2015,male_suicide,5.3
Myanmar,2015,female_suicide,1.2
Myanmar,2014,both_suicide,3.2
Myanmar,2014,male_suicide,5.4
Myanmar,2014,female_suicide,1.3
Myanmar,2013,both_suicide,3.3
Myanmar,2013,male_suicide,5.4
Myanmar,2013,female_suicide,1.3
Myanmar,2012,both_suicide,3.3
Myanmar,2012,male_suicide,5.4
Myanmar,2012,female_suicide,1.3
Myanmar,2011,both_suicide,3.4
Myanmar,2011,male_suicide,5.5
Myanmar,2011,female_suicide,1.5
Myanmar,2010,both_suicide,3.5
Myanmar,2010,male_suicide,5.5
Myanmar,2010,female_suicide,1.5
Myanmar,2009,both_suicide,3.6
Myanmar,2009,male_suicide,5.7
Myanmar,2009,female_suicide,1.7
Myanmar,2008,both_suicide,3.6
Myanmar,2008,male_suicide,5.6
Myanmar,2008,female_suicide,1.7
Myanmar,2007,both_suicide,3.9
Myanmar,2007,male_suicide,6
Myanmar,2007,female_suicide,1.9
Myanmar,2006,both_suicide,4.1
Myanmar,2006,male_suicide,6.2
Myanmar,2006,female_suicide,2.1
Myanmar,2005,both_suicide,4.1
Myanmar,2005,male_suicide,6.3
Myanmar,2005,female_suicide,2.1
Myanmar,2004,both_suicide,4.2
Myanmar,2004,male_suicide,6.4
Myanmar,2004,female_suicide,2.2
Myanmar,2003,both_suicide,4.3
Myanmar,2003,male_suicide,6.5
Myanmar,2003,female_suicide,2.2
Myanmar,2002,both_suicide,4.4
Myanmar,2002,male_suicide,6.6
Myanmar,2002,female_suicide,2.2
Myanmar,2001,both_suicide,4.4
Myanmar,2001,male_suicide,6.7
Myanmar,2001,female_suicide,2.3
Myanmar,2000,both_suicide,4.7
Myanmar,2000,male_suicide,7.1
Myanmar,2000,female_suicide,2.4
Namibia,2019,both_suicide,9.7
Namibia,2019,male_suicide,16.7
Namibia,2019,female_suicide,3.2
Namibia,2018,both_suicide,9.9
Namibia,2018,male_suicide,17
Namibia,2018,female_suicide,3.1
Namibia,2017,both_suicide,10.9
Namibia,2017,male_suicide,18.4
Namibia,2017,female_suicide,3.9
Namibia,2016,both_suicide,10.7
Namibia,2016,male_suicide,17.2
Namibia,2016,female_suicide,4.6
Namibia,2015,both_suicide,11.6
Namibia,2015,male_suicide,18.4
Namibia,2015,female_suicide,5.3
Namibia,2014,both_suicide,10.9
Namibia,2014,male_suicide,17.7
Namibia,2014,female_suicide,4.6
Namibia,2013,both_suicide,10.2
Namibia,2013,male_suicide,17.3
Namibia,2013,female_suicide,3.5
Namibia,2012,both_suicide,10.2
Namibia,2012,male_suicide,17.6
Namibia,2012,female_suicide,3.3
Namibia,2011,both_suicide,11.4
Namibia,2011,male_suicide,19.5
Namibia,2011,female_suicide,3.8
Namibia,2010,both_suicide,12.9
Namibia,2010,male_suicide,21.3
Namibia,2010,female_suicide,5
Namibia,2009,both_suicide,13.1
Namibia,2009,male_suicide,21.3
Namibia,2009,female_suicide,5.5
Namibia,2008,both_suicide,14.1
Namibia,2008,male_suicide,23.3
Namibia,2008,female_suicide,5.4
Namibia,2007,both_suicide,17.3
Namibia,2007,male_suicide,28.3
Namibia,2007,female_suicide,7.1
Namibia,2006,both_suicide,17.7
Namibia,2006,male_suicide,28.4
Namibia,2006,female_suicide,7.8
Namibia,2005,both_suicide,17.8
Namibia,2005,male_suicide,28.8
Namibia,2005,female_suicide,7.5
Namibia,2004,both_suicide,16.7
Namibia,2004,male_suicide,27.6
Namibia,2004,female_suicide,6.5
Namibia,2003,both_suicide,18.2
Namibia,2003,male_suicide,29.3
Namibia,2003,female_suicide,7.9
Namibia,2002,both_suicide,18.7
Namibia,2002,male_suicide,29.6
Namibia,2002,female_suicide,8.5
Namibia,2001,both_suicide,18.8
Namibia,2001,male_suicide,29.9
Namibia,2001,female_suicide,8.5
Namibia,2000,both_suicide,19.3
Namibia,2000,male_suicide,30.5
Namibia,2000,female_suicide,8.8
Nepal,2019,both_suicide,9
Nepal,2019,male_suicide,16.4
Nepal,2019,female_suicide,2.7
Nepal,2018,both_suicide,8.8
Nepal,2018,male_suicide,16.1
Nepal,2018,female_suicide,2.7
Nepal,2017,both_suicide,8.7
Nepal,2017,male_suicide,15.8
Nepal,2017,female_suicide,2.7
Nepal,2016,both_suicide,8.5
Nepal,2016,male_suicide,15.6
Nepal,2016,female_suicide,2.7
Nepal,2015,both_suicide,8.5
Nepal,2015,male_suicide,15.4
Nepal,2015,female_suicide,2.7
Nepal,2014,both_suicide,8.5
Nepal,2014,male_suicide,15.3
Nepal,2014,female_suicide,2.6
Nepal,2013,both_suicide,8.7
Nepal,2013,male_suicide,15.4
Nepal,2013,female_suicide,2.7
Nepal,2012,both_suicide,8.9
Nepal,2012,male_suicide,15.6
Nepal,2012,female_suicide,2.6
Nepal,2011,both_suicide,8.9
Nepal,2011,male_suicide,15.6
Nepal,2011,female_suicide,2.6
Nepal,2010,both_suicide,8.7
Nepal,2010,male_suicide,15
Nepal,2010,female_suicide,2.5
Nepal,2009,both_suicide,8.5
Nepal,2009,male_suicide,14.7
Nepal,2009,female_suicide,2.5
Nepal,2008,both_suicide,8.3
Nepal,2008,male_suicide,14.1
Nepal,2008,female_suicide,2.5
Nepal,2007,both_suicide,8
Nepal,2007,male_suicide,13.7
Nepal,2007,female_suicide,2.4
Nepal,2006,both_suicide,7.7
Nepal,2006,male_suicide,13.2
Nepal,2006,female_suicide,2.3
Nepal,2005,both_suicide,7.9
Nepal,2005,male_suicide,13.5
Nepal,2005,female_suicide,2.4
Nepal,2004,both_suicide,7.7
Nepal,2004,male_suicide,13.4
Nepal,2004,female_suicide,2.1
Nepal,2003,both_suicide,7.8
Nepal,2003,male_suicide,13.5
Nepal,2003,female_suicide,2.3
Nepal,2002,both_suicide,8
Nepal,2002,male_suicide,13.8
Nepal,2002,female_suicide,2.3
Nepal,2001,both_suicide,8.1
Nepal,2001,male_suicide,14.3
Nepal,2001,female_suicide,2
Nepal,2000,both_suicide,8.5
Nepal,2000,male_suicide,14.8
Nepal,2000,female_suicide,2.3
Netherlands,2019,both_suicide,11.8
Netherlands,2019,male_suicide,15.5
Netherlands,2019,female_suicide,8.3
Netherlands,2018,both_suicide,11.4
Netherlands,2018,male_suicide,14.3
Netherlands,2018,female_suicide,8.5
Netherlands,2017,both_suicide,12.1
Netherlands,2017,male_suicide,16.1
Netherlands,2017,female_suicide,8.1
Netherlands,2016,both_suicide,11.9
Netherlands,2016,male_suicide,15.8
Netherlands,2016,female_suicide,8
Netherlands,2015,both_suicide,11.8
Netherlands,2015,male_suicide,15.7
Netherlands,2015,female_suicide,7.9
Netherlands,2014,both_suicide,11.6
Netherlands,2014,male_suicide,15.5
Netherlands,2014,female_suicide,7.7
Netherlands,2013,both_suicide,11.8
Netherlands,2013,male_suicide,16.3
Netherlands,2013,female_suicide,7.5
Netherlands,2012,both_suicide,10.7
Netherlands,2012,male_suicide,14.5
Netherlands,2012,female_suicide,7
Netherlands,2011,both_suicide,10.1
Netherlands,2011,male_suicide,14
Netherlands,2011,female_suicide,6.2
Netherlands,2010,both_suicide,9.8
Netherlands,2010,male_suicide,13.9
Netherlands,2010,female_suicide,5.8
Netherlands,2009,both_suicide,9.5
Netherlands,2009,male_suicide,13.3
Netherlands,2009,female_suicide,5.7
Netherlands,2008,both_suicide,9
Netherlands,2008,male_suicide,12.4
Netherlands,2008,female_suicide,5.6
Netherlands,2007,both_suicide,8.4
Netherlands,2007,male_suicide,11.8
Netherlands,2007,female_suicide,5.1
Netherlands,2006,both_suicide,9.6
Netherlands,2006,male_suicide,13.2
Netherlands,2006,female_suicide,6
Netherlands,2005,both_suicide,9.8
Netherlands,2005,male_suicide,13.4
Netherlands,2005,female_suicide,6.3
Netherlands,2004,both_suicide,9.7
Netherlands,2004,male_suicide,13.3
Netherlands,2004,female_suicide,6.3
Netherlands,2003,both_suicide,9.6
Netherlands,2003,male_suicide,13
Netherlands,2003,female_suicide,6.3
Netherlands,2002,both_suicide,10
Netherlands,2002,male_suicide,13.6
Netherlands,2002,female_suicide,6.5
Netherlands,2001,both_suicide,9.6
Netherlands,2001,male_suicide,13
Netherlands,2001,female_suicide,6.3
Netherlands,2000,both_suicide,9.6
Netherlands,2000,male_suicide,12.9
Netherlands,2000,female_suicide,6.4
New Zealand,2019,both_suicide,11
New Zealand,2019,male_suicide,16.5
New Zealand,2019,female_suicide,5.8
New Zealand,2018,both_suicide,11.4
New Zealand,2018,male_suicide,16.9
New Zealand,2018,female_suicide,6
New Zealand,2017,both_suicide,12.7
New Zealand,2017,male_suicide,19.1
New Zealand,2017,female_suicide,6.6
New Zealand,2016,both_suicide,12.2
New Zealand,2016,male_suicide,18.2
New Zealand,2016,female_suicide,6.3
New Zealand,2015,both_suicide,11.7
New Zealand,2015,male_suicide,17.1
New Zealand,2015,female_suicide,6.5
New Zealand,2014,both_suicide,11.3
New Zealand,2014,male_suicide,17
New Zealand,2014,female_suicide,5.8
New Zealand,2013,both_suicide,12.2
New Zealand,2013,male_suicide,17.6
New Zealand,2013,female_suicide,7
New Zealand,2012,both_suicide,12.7
New Zealand,2012,male_suicide,18.8
New Zealand,2012,female_suicide,6.8
New Zealand,2011,both_suicide,11.4
New Zealand,2011,male_suicide,17.4
New Zealand,2011,female_suicide,5.5
New Zealand,2010,both_suicide,12.6
New Zealand,2010,male_suicide,18.3
New Zealand,2010,female_suicide,7.2
New Zealand,2009,both_suicide,11.5
New Zealand,2009,male_suicide,17.8
New Zealand,2009,female_suicide,5.5
New Zealand,2008,both_suicide,12.4
New Zealand,2008,male_suicide,18.6
New Zealand,2008,female_suicide,6.5
New Zealand,2007,both_suicide,12.3
New Zealand,2007,male_suicide,18.7
New Zealand,2007,female_suicide,6.3
New Zealand,2006,both_suicide,13.1
New Zealand,2006,male_suicide,19.4
New Zealand,2006,female_suicide,7
New Zealand,2005,both_suicide,12.9
New Zealand,2005,male_suicide,19.4
New Zealand,2005,female_suicide,6.7
New Zealand,2004,both_suicide,12.6
New Zealand,2004,male_suicide,19.7
New Zealand,2004,female_suicide,5.9
New Zealand,2003,both_suicide,13.7
New Zealand,2003,male_suicide,19.8
New Zealand,2003,female_suicide,7.8
New Zealand,2002,both_suicide,12.5
New Zealand,2002,male_suicide,19
New Zealand,2002,female_suicide,6.3
New Zealand,2001,both_suicide,13.9
New Zealand,2001,male_suicide,21.1
New Zealand,2001,female_suicide,7
New Zealand,2000,both_suicide,12.5
New Zealand,2000,male_suicide,20.7
New Zealand,2000,female_suicide,4.6
Nicaragua,2019,both_suicide,4.4
Nicaragua,2019,male_suicide,6.9
Nicaragua,2019,female_suicide,1.9
Nicaragua,2018,both_suicide,4.5
Nicaragua,2018,male_suicide,7
Nicaragua,2018,female_suicide,2.2
Nicaragua,2017,both_suicide,4.4
Nicaragua,2017,male_suicide,6.8
Nicaragua,2017,female_suicide,2.1
Nicaragua,2016,both_suicide,4.4
Nicaragua,2016,male_suicide,7
Nicaragua,2016,female_suicide,1.8
Nicaragua,2015,both_suicide,4.2
Nicaragua,2015,male_suicide,6.3
Nicaragua,2015,female_suicide,2.2
Nicaragua,2014,both_suicide,4.5
Nicaragua,2014,male_suicide,6.9
Nicaragua,2014,female_suicide,2.2
Nicaragua,2013,both_suicide,5.3
Nicaragua,2013,male_suicide,8.1
Nicaragua,2013,female_suicide,2.5
Nicaragua,2012,both_suicide,4.4
Nicaragua,2012,male_suicide,6.4
Nicaragua,2012,female_suicide,2.5
Nicaragua,2011,both_suicide,5.5
Nicaragua,2011,male_suicide,8.1
Nicaragua,2011,female_suicide,2.9
Nicaragua,2010,both_suicide,4.8
Nicaragua,2010,male_suicide,7.3
Nicaragua,2010,female_suicide,2.3
Nicaragua,2009,both_suicide,5
Nicaragua,2009,male_suicide,7.1
Nicaragua,2009,female_suicide,3
Nicaragua,2008,both_suicide,5.1
Nicaragua,2008,male_suicide,7.4
Nicaragua,2008,female_suicide,2.8
Nicaragua,2007,both_suicide,4.9
Nicaragua,2007,male_suicide,7.4
Nicaragua,2007,female_suicide,2.4
Nicaragua,2006,both_suicide,4.6
Nicaragua,2006,male_suicide,7.2
Nicaragua,2006,female_suicide,2.1
Nicaragua,2005,both_suicide,5.2
Nicaragua,2005,male_suicide,8.2
Nicaragua,2005,female_suicide,2.3
Nicaragua,2004,both_suicide,5.4
Nicaragua,2004,male_suicide,8.1
Nicaragua,2004,female_suicide,2.8
Nicaragua,2003,both_suicide,5.6
Nicaragua,2003,male_suicide,8.2
Nicaragua,2003,female_suicide,3
Nicaragua,2002,both_suicide,5
Nicaragua,2002,male_suicide,7.3
Nicaragua,2002,female_suicide,2.9
Nicaragua,2001,both_suicide,5.2
Nicaragua,2001,male_suicide,7.1
Nicaragua,2001,female_suicide,3.3
Nicaragua,2000,both_suicide,5.5
Nicaragua,2000,male_suicide,7.5
Nicaragua,2000,female_suicide,3.6
Niger,2019,both_suicide,5.3
Niger,2019,male_suicide,7.2
Niger,2019,female_suicide,3.3
Niger,2018,both_suicide,5.3
Niger,2018,male_suicide,7.2
Niger,2018,female_suicide,3.3
Niger,2017,both_suicide,5.3
Niger,2017,male_suicide,7.2
Niger,2017,female_suicide,3.3
Niger,2016,both_suicide,5.3
Niger,2016,male_suicide,7.3
Niger,2016,female_suicide,3.3
Niger,2015,both_suicide,5.4
Niger,2015,male_suicide,7.4
Niger,2015,female_suicide,3.4
Niger,2014,both_suicide,5.5
Niger,2014,male_suicide,7.6
Niger,2014,female_suicide,3.4
Niger,2013,both_suicide,5.5
Niger,2013,male_suicide,7.6
Niger,2013,female_suicide,3.4
Niger,2012,both_suicide,5.5
Niger,2012,male_suicide,7.5
Niger,2012,female_suicide,3.4
Niger,2011,both_suicide,5.4
Niger,2011,male_suicide,7.4
Niger,2011,female_suicide,3.4
Niger,2010,both_suicide,5.3
Niger,2010,male_suicide,7.3
Niger,2010,female_suicide,3.4
Niger,2009,both_suicide,5.3
Niger,2009,male_suicide,7.2
Niger,2009,female_suicide,3.3
Niger,2008,both_suicide,5.2
Niger,2008,male_suicide,7.1
Niger,2008,female_suicide,3.4
Niger,2007,both_suicide,5.3
Niger,2007,male_suicide,7.2
Niger,2007,female_suicide,3.4
Niger,2006,both_suicide,5.2
Niger,2006,male_suicide,7.1
Niger,2006,female_suicide,3.4
Niger,2005,both_suicide,5.3
Niger,2005,male_suicide,7.1
Niger,2005,female_suicide,3.4
Niger,2004,both_suicide,5.1
Niger,2004,male_suicide,6.8
Niger,2004,female_suicide,3.4
Niger,2003,both_suicide,5.2
Niger,2003,male_suicide,6.9
Niger,2003,female_suicide,3.5
Niger,2002,both_suicide,5.1
Niger,2002,male_suicide,6.7
Niger,2002,female_suicide,3.5
Niger,2001,both_suicide,5.1
Niger,2001,male_suicide,6.7
Niger,2001,female_suicide,3.6
Niger,2000,both_suicide,5
Niger,2000,male_suicide,6.5
Niger,2000,female_suicide,3.5
Nigeria,2019,both_suicide,3.5
Nigeria,2019,male_suicide,5
Nigeria,2019,female_suicide,1.9
Nigeria,2018,both_suicide,3.5
Nigeria,2018,male_suicide,5.1
Nigeria,2018,female_suicide,2
Nigeria,2017,both_suicide,3.6
Nigeria,2017,male_suicide,5.2
Nigeria,2017,female_suicide,2
Nigeria,2016,both_suicide,3.7
Nigeria,2016,male_suicide,5.3
Nigeria,2016,female_suicide,2
Nigeria,2015,both_suicide,3.7
Nigeria,2015,male_suicide,5.3
Nigeria,2015,female_suicide,2
Nigeria,2014,both_suicide,3.9
Nigeria,2014,male_suicide,5.6
Nigeria,2014,female_suicide,2.1
Nigeria,2013,both_suicide,4.1
Nigeria,2013,male_suicide,5.9
Nigeria,2013,female_suicide,2.2
Nigeria,2012,both_suicide,4.2
Nigeria,2012,male_suicide,6.1
Nigeria,2012,female_suicide,2.2
Nigeria,2011,both_suicide,4.4
Nigeria,2011,male_suicide,6.3
Nigeria,2011,female_suicide,2.3
Nigeria,2010,both_suicide,4.4
Nigeria,2010,male_suicide,6.4
Nigeria,2010,female_suicide,2.4
Nigeria,2009,both_suicide,4.5
Nigeria,2009,male_suicide,6.5
Nigeria,2009,female_suicide,2.5
Nigeria,2008,both_suicide,4.6
Nigeria,2008,male_suicide,6.6
Nigeria,2008,female_suicide,2.6
Nigeria,2007,both_suicide,4.7
Nigeria,2007,male_suicide,6.7
Nigeria,2007,female_suicide,2.7
Nigeria,2006,both_suicide,4.7
Nigeria,2006,male_suicide,6.6
Nigeria,2006,female_suicide,2.8
Nigeria,2005,both_suicide,4.8
Nigeria,2005,male_suicide,6.7
Nigeria,2005,female_suicide,2.8
Nigeria,2004,both_suicide,4.8
Nigeria,2004,male_suicide,6.8
Nigeria,2004,female_suicide,2.9
Nigeria,2003,both_suicide,4.8
Nigeria,2003,male_suicide,6.7
Nigeria,2003,female_suicide,2.8
Nigeria,2002,both_suicide,4.8
Nigeria,2002,male_suicide,6.8
Nigeria,2002,female_suicide,2.9
Nigeria,2001,both_suicide,4.9
Nigeria,2001,male_suicide,6.9
Nigeria,2001,female_suicide,2.9
Nigeria,2000,both_suicide,4.9
Nigeria,2000,male_suicide,6.8
Nigeria,2000,female_suicide,2.9
Norway,2019,both_suicide,11.8
Norway,2019,male_suicide,15.8
Norway,2019,female_suicide,7.7
